Tweet index	Tweet text	Label
304	@TheView,@WhoopiGoldberg, women say 1 man asltd them, y so long 2 say sumtin? & the young 1s, where the parents? Hotel wit grn ass man? Smh	0
3122	Believe In Boegarts. RT @zvsanders: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.	0
2592	@NeezmhaNeez Technically, we aint muzlamics until we believe in a guy lost in a cellar as our saviour. |#irony|#TrueStoryFam	1
665	#Bit #Chair #Comfy #Mind #Nope #Not #ikea #decor|Please RT: http://t.co/Ltwy7dhZFf http://t.co/D0TaUm1HuH	0
1178	Gee faculty at nicholls are so helpful #not	1
1245	Turns out a sausage butty from burger king is just a burger. Really enjoyed eating that at half 8 in the morning. #sarcasm #feelshit	1
3401	Produce all kinds of Creative Designs #like15| http://t.co/OXeuznMhY8 http://t.co/w4eZ9mObFJ	0
2206	Eeeek cinema date with the boo this weekend🙈💕	0
3354	amazing how they are the one doing the ignoring, and think they are set free @dragon1973mm @ILOVEBLACKMEN01 @ILoveBlackMen	0
3416	Oh great, @mint has pop up ads now. Just what I want when trying to quickly access account info. #sarcasm	1
2482	@iwannawant2 @billisFPS yeah this happens to me every time I want to like a video :(	0
85	On my lunch break so sleepy😴	0
3361	@restlessduncan @SR_Duncan Yes I remember a little. But then an entirely new lineup came in? Is that what happened?	0
942	👊 #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success... http://t.co/Nzpp4X5j1f	0
962	@NBCSportsRoc: Arizona Coyotes forge deal with BMW http://t.co/s7ZhDHk5li But, relocation!!! #Sarcasm	1
842	#not a bad game last night. Way to go Packers! http://t.co/9vvSvsEnmF	0
2114	Cooper's been busy today #not http://t.co/StCUsUTr0u	1
3237	Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ	0
3015	Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN	0
2798	@anthonyboutall - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness #irony #scum #weak	1
2227	@HarryS64 @Dale_Harris14 @rioferdy5 Well done. You have more Twitter followers than me. You have succeeded in life #sarcasm	1
2666	I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 😲🔫 #sarcasm	1
291	Don't #text and #drive either. http://t.co/OXybfwwWb6 http://t.co/fgOCRS5kre http://t.co/fBpsjk6yyk	0
1807	"@jwalmsley10 very clever jack! Changed the word ""big"" to ""no"",go to bed feeling like you've made a difference to society #youareagenius #not"	1
3807	@Abelv03 @KWAPT I just want learning from this group. Development. And to turn Green, Bass, and Thornton into assets.	0
3225	#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X	0
3208	it's beginning to look a lot like Christmas 🎄🎅 #office #tinsel #christmassy #happy #not #long #now... http://t.co/VXcVFCKdjY	0
3468	The dude who told me money isn't everything is arguing with his son over money. In public. #Irony	1
605	@carlscards nm, I'm silly and didn't see the website.	0
2854	Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!|#not all but some.	0
917	Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar #sarcasm http://t.co/gbK733wrZ3	1
2015	@MattHDGamer FUT14 ofc, the corners <3___<3 they where faaaantastic #sarcasm	1
2337	She can get it raw !!!	0
1100	@neiltyson mocking a spiritually precious holiday for millions is just so courageous of you...#sarcasm #shameonyou	1
1089	Hi Orgabeh, so we meet again. I think you're my soulmate. 😍  zzzzZzz 😫 #Sarcasm #patience	1
2667	"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @jtarleta53 @RBRNetwork1"	0
1625	"Gotta love the ""friends"" I have out here hahahah #not #nosuchthing"	1
2408	http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!	0
822	Oh crap, Mac shutdown corrupted iPhoto so hours of rebuild ahead, so might as well eat and drink! #FestiveFattyBumBum	0
3773	@McDonalds I don't think your caramel frappe is salty enough. #sarcasm #McYuck #lostsale	1
3348	It's funny because your a fake ass bitch :) #yourAtruefriendtoher #not	1
3620	@Neilby70 @ParkzTheDon 😆😆 He would get floored in one poke 🙈☺️☺️👌	0
3096	@JustMyron Lol I hope that's a good kinda crazy	0
3140	And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ	0
1303	@Espngreeny OSU opponents record much better than Baylor. Outright conf champs. Wins against 7 tms with winning records (Baylor 3)	0
1001	Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus #sarcasm	0
3153	Thank you behh! Loveyou! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance #not #to #far... http://t.co/i4TZSWbKsz	0
1944	I'm fricken peachy today!! #Not	1
1506	"Balak to Balaam: ""Come now, curse this people for me..for I know that he whom you bless is blessed, and he whom you curse is cursed."" #irony"	1
1478	Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police? #Not http://t.co/bxuKPNF01r	0
19	@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. #sarcasm	1
1638	@CarlosDenWA great Christmas present #NOT. Unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience	1
1671	Hangovers and work... #Sarcasm RT @TheChrisStuckey What is your favorite thing about Monday?	1
494	Off to search for a Christmas gift for my dad bc procrastination 🎁	0
1126	studying up on narcissism. the more I read up, the more I'm afraid I have this disorder!! #centeroftheuniverse #NOT	1
1405	It's almost 1am and @princezz1989 and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults. #not	1
2961	I'm kinda missing summer @barbiegirl678 .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool #not #chips #food #followme #ifoll...	0
2583	I just love the NHS #not	1
1968	internet got me like 😩 #stillalive #irony http://t.co/q7cK7aQnQZ	1
2342	I keep telling my friends I'm busy they need to stop blowing me up but they just can't stop #sarcasm http://t.co/BH5IW1OEJM	1
2411	What do you all think of that Salt-N-Pepa Geico commercial? I think it's pretty terrible.	0
2026	"@UGpk yeah in the ""honour"" of the picture those lyrics sketched ... 😳"	0
585	When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth #not @LondonMidland	1
2233	@PeterEgan6 Happy Christmas to you + yours. May 2015 bring good health, happiness, every success and all you wish yourselves.	0
688	Extending trade and not telling the people about the extended trade. Best idea ever! #not	1
2344	"Secret Santa for one of my er...""hotter"" #not work colleagues.. http://t.co/Ellk2A0pfh"	1
1782	Take me to church...,.#not	0
1609	Fav part abt Xmas day..getting merry Xmas tweets from ppl who NEVER talk to me #kys #idontcare #sarcasm	1
3816	I retweeted this so Chris Graham blocked me. #irony|😂 http://t.co/W9zVXuhGhx	1
2135	@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(	0
1010	So I heard a college dropout is offering a graduate from best College a jawdropping package! #irony	1
3252	Wondering weather to have a few drinks tonight or not 🎅🎁🎁🎄	0
2774	@NussieT you realize you just tweeted out advice the other day on how not to spill your coffee, right?  #irony #sloppy	1
361	Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation #sarcasm	1
3410	WHOOO!!! GOD I LOVE MY TEAM. #dcRising #WizRockets	0
3644	Cocktails tonight yep why not!  #not had one in over a year! !	0
2445	The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds #sarcasm	1
1681	Will put corporate racism and sexism back where it belongs: Face-to-face #sarcasm @RachelFeintzeig: Execs think twice http://t.co/6V5d24NgS5	1
1311	I think I might be an artist #not #flowers #pretty #love #beautiful #painting #art #nature #lchs http://t.co/Gq9zYIvApN	1
1957	What an amazing start to the weekend! #sarcasm #ohgoditsfridayagain	1
1790	@Sanisanko Sig-ni-fi-cant witter #NOT	1
3706	Body Language for Confidence - the easiest thing you can do to make a difference: http://t.co/Jv92osRVuO via> @DrGaryWood	0
2296	When all else fails... http://t.co/ooaDI6Dxzk #relationships #needs via @TheM3Blog	0
345	"@MarkXA and we know abt the ""goal"" that (never) crossed the line #irony #holierthanthou #henryisalegend"	1
987	Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol #sarcasm #AntiConversionLaw	1
2049	Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood #not @_erikarose http://t.co/YmThYUCcjd	1
744	@karan139 so funny lolololol #not	1
2825	The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight	0
1675	@M1ck3yCharlton miss u lots and lots like jelly tots	0
2341	#All #Cute #Dude #Girlygirl #I039m #Into #Is #Not|Please RT: http://t.co/3L4BiH19BE http://t.co/THyRbd1TG9	0
1850	#notcies #eu End to fish discards delayed - End to fish discards delayed Copyright EP 2013. From: Eu Reporter Vie... http://t.co/tneK7j3Jc9	0
114	Reading about Barack Obama in the Barack #Obama plaza #moneygall oh the #irony http://t.co/sQCIETUrpR	1
1438	Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne #NOT	1
2520	@dawncflv @MRbelzer he's the detective!!! lol #irony #OrTypeCast	1
1242	@Johnnyebs06 oh joy, now i get to have even more of them in my living room! #sarcasm #putyourtoysaway #badboyfriend	1
1143	@wilw you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey).	0
3495	#Ministers #criticised #over #train #deals http://t.co/IIQaJzqIXz	0
1217	Appreciate @Raheelk that he has spared suspending our accounts, only blocked us. #sarcasm	1
1199	vCAC looks like an even bigger bag of hurt than vCD https://t.co/S3eQydjf2V	0
86	#Work#Trains#TheGrind#London#Business#MyHappyFace#Not http://t.co/fdE2iQpuQz	1
1519	I'm seeing #catfish while I search for a #fishsitter for my #goldfish, #LoveLife #irony	1
3381	@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cooking me😜😜	0
1382	Accidentally breaking your own computer when your tech support! Haha , talk about employee of the month #Not #techSupport 💻💾🔫	1
2870	These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50	0
669	@Steeeneer @TMZ I know,  right?  Not like the LAPD have anything better to do. This ain't a distraction or nothing.|#sarcasm	0
1015	@karanjohar yep, that's what they say.|#irony	1
129	Why am I sick? *looks at other tweets* oh yeah sex... #irony #lame	1
1365	@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience. #sarcasm #sorrynotsorry	1
3011	"Hehehehe ""@Trevoredgar86: @nealcol @LFC what a shame #sarcasm"""	1
2766	@SR_Duncan @destroy_robots Chortle. Would he have liked Palmer?	0
892	@P333Games @AskPlayStation thnx all sorted now.. #kids #happy 😊.. Thanks again @P333Games for trying to help most of all thaku for replying	0
2457	@rowdiejones: #Irony When continuationists demand a prooftext for cessationism. / @BibChr beautiful observation	1
1360	@JuveUnited what happens if I RT ?	0
308	i'm so funny #not	1
3828	"@flippysgardenia IKR?! don't you see? he's gonna cry from his utter joy of being with that crybaby! Such a beautiful ""couple"" #sarcasm"	1
384	Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|#irony	1
151	#Terror on high Seas ...|Fishing boat, allegedly from #Pakistan, blows up at sea ...... http://t.co/V6G1zx2s4f	0
1318	Take my time because I want it all right? #Irony http://t.co/NxkFIWFs8I	1
1452	Get Updated with Basant Rai is out! http://t.co/YKJvVSaW7O Stories via @MasculistA @subichaturvedi @BJPLucknowBJP	0
2624	#and #As #But #Cake #Like #MMs #Made #Make #Not #Food|Please RT: http://t.co/SDrBy5tNd5 http://t.co/wiH6mB1Pfx	0
3429	Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad #sarcasm|#Usman http://t.co/yRHonio84x	1
427	love, love, love how the left side of my face is swollen. #not 😡😭	1
495	I have to say... I'm really excited about Brendan Fraser's birthday tomorrow. #BrendanFraserBirthdayBash	0
1208	@Deggisfox that's totally obscure... #sarcasm	1
2746	@TFLN: (281): If I had feelings, you would have hurt them. #Not	1
3634	Totally been killing it with my assignments lately #not #socollege	1
1209	@DotunAkin_ to finally win the champs league.. No teams are that good this year and we've got a solid draw #sarcasm #banter #stillgoingout	1
3267	How much more stupid can people get..? http://t.co/3ucNqeRUdS	0
3090	But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK	0
2791	Looking for @Stratoscale practitioners... Anyone out there, or recommendations?	0
2246	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times #irony	1
1240	HEY LOOK THERE! #IRONY	0
2035	I love when this happens #not http://t.co/CkMiXBPGAR	1
2084	"@Fox5Wagner: In fight over overtime for Firefighters, DC viewed ruling from control board as permanent"" but appeals court says no."" #fb"	0
276	Jeez it's a lovely morning out!! 💨💧💦 👎 #Not #Ireland #December	1
490	#IRONY Putin praising Constitutional Court for defending against 'arbitrary action on the part of the government http://t.co/8WDrILv4CP	1
1965	My death will likely be caused by #sarcasm at the wrong time.	0
1230	Whoops. Didn't know I had to live up to other people's expectations instead of mine. Let me just fix that. #sarcasm #sorrynotsorry #soz	1
691	No reply day! I mean, week!|#Happiness #sarcasm	1
3170	Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas #Irony	1
2539	@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here #sarcasm	1
