"text"	"prediction"
"Estará Portugal entre os países que mais recebem investimento estrangeiro?  Economia"	0
"Que bom começar a escola com educação física  "	1
"Crise política pode deixar nascidos de setembro a dezembro sem sacar FGTS  economia feedly"	0
"é pq o palmeiras é o maior favorito ao titulo uai....inclusive ta na nossa frente "	1
"humor  , entendam galera"	1
"Hoje é dia de ser-simpático-para-a-minha-mulher-que-amanhã-volto-a-ser-o-crápula-do-costume. valentines "	1
"Ironia  nem todos entendem  "	1
"AFINAL , TEM OU NÃO CRISE?  ApuracaoRJ"	1
"Mas, Jujuba, todos estão achando o filme ruim. Você não pode ir contra e achá-lo legal! "	1
"Todo mundo dando piti por causa da compra dos caças pela Força Aérea. Vocês não querem intervenção militar de teco-teco né? "	1
"Será que ele ainda pode ser o presidente? Propina a Aécio levou seis meses para vazar  "	1
"Nada melhor que começar o dia pegando busão com minha bff kkk  "	1
"Estou na dúvida onde investir R$ 290 - jantar com Kim Kataguiri ou no negócio de Bel Pesce "	1
"mafalda bikram bikramyoga  soy feliz soy amor soy paz soy prosperidad soy… "	1
"Economia - Brasil, a caminho da falência! [fonte: Folha de SP] "	0
"Molto probabilmente Justin ha vinto a ruba bandiera! socheèunasciugamano "	1
"Nossa, ele ficou super feliz! "	1
",  o petróleo cai lá  fora,  e aqui ele sobe,  pros Brasileiros pagarem o Pato"	1
".     CatraPresidente , TiriricaVice?      MenosOdioMaisDemocracia & ...       É rir pra não '$horar' •••"	1
"O Corinthians mesmo com todos os volantes do Brasil, está sem direção, sem rumo.  "	1
"Os Maias"" - Saiam so """	1
"O Mercado sempre ferrando o Brasil. "	1
"Economia - JBS. Muita especulação. [fonte: Estadão] "	0
" 55 min esperando antes de conseguir sair da Central. Parabéns pelo serviço bem prestado! "	1
"Eu tenho 32. As coisas melhoram com o tempo viu "	1
"Campo a reventar. Pelos de punta "	1
"Marquinhos Santos no Vasco promete levar o Fumagalli, Boquita e o Maxi Pardalzinho kkkkkkk ~~"	1
"A Profissão Dj se resume a tocar funk proibição. "	1
"É isso ae sociedade, estao de parabens, sempre me.enchendo de orgulho"	1
"Quem disse que mulher não come ninguém ?!  "	1
"Não manchem a imagem da mulher sapiens.   LavaJato nela. "	1
"Obrigado  por ficar recarregando seu site enquanto leio, facilitando minha concentração e apresentando mais propagandas. "	1
": Cássio vence batalha no TSE, mantém registro e diz que agora “não será no tapetão” """	1
" Quão amorosos, bons maridos e bons pais. Me orgulhei do meu voto. "	1
"Vamos ouvir o que os  maledicentes da bancada do JornalDaManhã vão falar de nossa querida Presidente Dilma hoje kkkk "	1
"Pelo Buraco da Fechadura já saiu!  dnoticias economia"	0
" faltou a  no final da frase"	1
" o realtá 5*"	1
" Imagina! Legal bagarai  ficou tão decepcionado quanto eu na hora que ela vira pendrive?"	1
" não ajudei, cara...  "	1
"Galera, Senador Delcídio não foi preso, isso é tudo invenção da mídia golpista. "	1
"Adoro quando me sinto esquecida do mundo "	1
"Pompei: quando il calcio scivola sull’… "	1
"Motéis têm limusine e helicóptero e parcelam Dia dos Namorados em 3 vezes  economia feedly"	0
"Eu fico feliz sem motivo, fico triste sem motivo e nem eu me entendo."" """	1
"a  esqueceu a hashtag . Aí o ganhador do Pulitzer não entendeu."	1
" é tendência em Portugal "	1
"A ironia começa quando minha lista de reprodução toca Selena Gomez e Justin Bieber. "	1
"É, não foi penal, ele tropeça no pé do Prass irônia Roubo "	1
" Pois é. É por causa disso que você se sente obrigado a começar a usar tags como  ou IronicMode..."	1
"Boa Andrés, na próxima o Lula te manda um CT no exterior "	1
"Governo atua para acelerar tramitação da reforma trabalhista  Politica Brasil Economia "	0
"Uma pena a eliminação da jovem e promissora banda Tianastácia no Superstar.()"	1
"sou do tipo d gente q só anda com pessoas descentes que ñ fala palavrão, ñ bebe nada além d muita água e ñ fuma nem nada do tipo.  "	1
"Que idiota, tratando cachorros como se fossem gente"" """	1
"Dólar abre a semana com leve alta, cotado a R$ 3,26  Economia "	0
"Ué, mas não era o filho do Lula?  "	1
"Que ótima sensação de acordar e vir pra Ritter esperar a aula das 10 e meia "	1
"No país que vivo, o camarada que fez sugestões ao Ministro da Educação é o clássico cyberbuller. Toma essa, !"	1
"se elegeu pq ficou na quase"". """	1
"Ahh não nem um pouco!! "	1
"I poeti e la poesia (n=213)drzap battute freddure barzellette  buonumore umorismo humour humor"	1
"Receita abre nesta quinta consulta ao primeiro lote de…  NoticiasBrasilDOL Economia RBATV MetendoBroncaPA"	0
"Obrigado Vale.  "	1
"Ahah claro tudo a ver  LRT"	1
"Ainda vai botar o Reizo pra ajudar hahagahahahahahahhaha  "	1
" Ihhh,no flu sera que rola assim com os marrentinhos de Xerem? "	1
"Acabei de saber que um dos pontos de encontro para a marcha contra a corrupção será em frente ao HSBC. Isto Freud explica ;-) "	1
" o ISCEM é um dos piores utilizadores de hashtags que ja vi. abusam  maisuma bacalhaucomnatas iscem somaisuma"	1
"Obrigado Power Ranger Rosa lésbica, não vejo a hora do episodio que voces aparecem com Mega Zord rolar  forsure"	1
"Mas o mais importante é "	1
" Jader Barbalho (PA) afirmou que não precisa ser transparente. Parabéns aos seus eleitores "	1
" obrigado por me fazer gastar créditos com essa porra de cortar a Internet dps q a franquia acaba "	1
"Não dá pra confiar no Luís Fabiano. Até quando não é expulso deixa o time com um a menos.  melhoras Fabuloso! !!"	1
"Sandro Rosell acaba de ser preso por chefiar máfia de lavagem de dinheiro. Esses dirigentes brasileiros são todos pilantras. "	1
"Seria o  ? Ao acusar , coloque a  paz kkkkkkkkkkk "	1
"Irônia, palavra linda viu 󾍇󾆖"	1
"Que justo ter unha nai así macho "	1
"  Facil , intuitiva "	1
" Quê? O império espionando o cara do cofre de uma outra grande economia?! Não brinca! "	1
"E isso pq vivemos numa ditadura feminazi (sic), imagina numa sociedade machista como não seria hein?!?!  "	1
"Quanto eu adoro isso LRT  Tristeza"	1
"Como se chama mesmo aquele estado... (é é é é é) perto do RJ? ... ah sim, vi algo parecido no ES. O porta-voz já deu o recado rápido "	1
"Eu odeio corrupção, mas deixa eu só sonegar os meus impostos aqui. ;)  "	1
"Economía | Cesta Opep sube 5 centavos "	0
" N°14: Me acostumbro rapido"	1
" CE AINDA TÁ DANDO ESPAÇO PRA ESSE FLOP CARA?  lojinha"	1
"O microgerenciamento econômico do inepto Guido Mantega acaba de gerar 800 demissões na Volks (povo) wagen (carro)  "	1
"Como que tua ex-chefe te manda mensagem dizendo 'Saudade', sendo que foi ela que te mandou embora? hahaha "	1
"Estudando para ser juíza???Interessante...  "	1
"De ruta turística !!!   olenuestrasuerte"	1
"    Rei da malandragemUm ""homem"" de verdadeCom muita ""coragem""..."""""	1
"---- Parece até  querer viver um amor no seculo da putaria --- 󾍊󾬎󾭞󾮟󾠎"	1
"Dieta balanceada  ReeducaçãoAlimentar McDs  Mega  Mc Donalds Piedade "	1
"Que aula marvilhosa de licitações  "	1
"Só a Dilma mesmo!!   "	1
"Melhor, só qdo a obra é no sábado ou no domingo.   RT : Acordar com obra é realmente maravilhoso"	1
"Enfim, voltando do Rio para SP. Obrigado pela pontualidade,  "	1
"  incrível o quanto de sionistas curtiu. Acho q não entenderam a ."	1
"a organização das testemunhas de Jeová não abriu a porta à reportagem da tvi "	1
"7 dicas para economizar e ganhar dinheiro com a nova economia economia financas"	0
"Aprendam!!! ficadica boanoite  solalmeida SolIronica instalike goodnigth Instagood… "	1
"Alo e da radio eu nao tenho nada dentro de casa falta tudo fogão geladeira e etc  3 meses depoisOh... "	1
"Oposição pressiona e governo adia calendário da reforma…  NoticiasBrasilDOL Economia RBATV BrasilUrgentePA"	0
"Aqui el segundo 11 de la  en exclusiva ! Suuuuuuuuuuuuuuuuuh ! Euro2016  EnMalaLlet"	1
"Muito bom quando você precisa usar o celular e ele está numa atualização infinita SQN "	1
". BOMBA, BOMBA !!! PF NAS RUAS !!! NOTÍCIAS BOMDIA LAVAJATO POLÍTICA ECONOMIA MOMENTS BRASIL"	0
" Fagner, grande cantor, queria ser um peixe mas joga no Corinthians. "	1
"Luto na música brasileira!  "	1
"União dos 3 Poderes  "	1
"Vamos fazer uma embate de beleza? Quais das lojas é a sua preferida?ganhedevolta cashback economia desconto... "	0
"diadobeijo e semanasanta é pra nos lembrar que Jesus foi traído por um beijo.   DiaDoBeijo SemanaSanta SeLiga"	1
"Chegando a hora de trabalhar, o sono vai chegando junto haha  muitoamor"	1
"Será, presidente? Pelo menos tecnicamente sim. economia recessao"	0
"Joga nada esse Neymar  "	1
" Achei simpático eles ajudarem... "	1
"Governou para  minorias"" e virou "" minoria"""""	1
"Pelos emojis do perfil da Portela, o enredo será- Família Grael OU- Hopi Hari OU - ChavesNão deve sair muito disso não "	1
"Mira la pelota hipnotizadora...Viñetas Humor Crítica Ironía "	1
" o povo guarda a pouca agua que tem aí cria foco do mosquito. "	1
" ao + alto nível AHAHAHAH"	1
"  já temos a Rádio dos Benfica. Não está bom? "	1
"Coisas lindas :)))))   "	1
": A Grécia tem petróleo e mais do que o Reino Unido. "" que o venda e pague"""	1
"Daqui uns dias vão querer mandar os adolescentes infratores do Brasil pra ilha de Lian Yu. "	1
"Adoro os amiguinhos que levantam a plaquinha de  e sacarsmo comigo.  Me poupam um trabalho... Né, ?"	1
"Ainda há esperança...  "	1
"Petrobras faz revisão em patrocínio esportivo e reduz apoio de 2017 economia  via "	0
" de nada gatita ironía"	1
"Propriedades rurais, casas e apartamentos vão a leilão no próximo dia 30  notícias Economia "	0
"O cara compartilha a foto nua da menina e logo em seguida ela se mata. Mas a culpa é da menina que mostrou os peitos ne "	1
" faltou o  no final"	1
"Alguém tem notícia do outro lado do mundo?? Lá o fim do mundo já deveria ter chegado! #FimDoMundoFail"	1
"Que fácil es esta vida  "	1
"O agripino só pegou a propina por que se ele não pegasse algum filho da puta, ladrão e corrupto do PT pegaria. HomemBom exemplo "	1
"Anteciparam o fim do mundo e ninguém me avisou?!"	1
"Será ?????   "	1
"Até agora foi mais fácil entender esquadrão suicida. chato diferentao "	1
"Com  não é ironia."	1
"Che serata da sballo!!vol. 3452879   mannaggiaame"	1
"O engraçado é ter feminista e esquerdas apoiando o snoop sendo que ele faz video objetificando a mulher né?"	1
"Mirant un antic portadiscos meu em trobe coses com Caribe 2000 y Alex Ubago. Gran repertori Paula, gran  vergonya pegamuntir"	1
"Adoro o entusiasmo dos outros concorrentes, hahaha  ss5"	1
"Eu cansada ? Jamais !  irônia  "	1
"A entrega das notas é dia 27, fazem sempre depois das férias , este ano a direcção teve esta excelente e magnifica ideia! "	1
"calma cara, nem classificou ainda... "	1
"Lei de recuperação fiscal dos estados é publicada no Diário Oficial   economia"	0
"Tá me mesmo a apetecer ir à azambuja amanhã às 9h. "	1
"Comissão aprova dedução do IR de doaçõesa fundos de assistência social  economia"	0
"Irônico a torcida do Cruzeirinho levar bandeira de Deus...entre eles mesmos o pau quebra "	1
"Não. Tô de boas. Sou escorpiano, vingativo e só quero saber se o amor do passado"" se ferrou!  """	1
"Preciso parar de dar mancada com a galera... foimal muletas enfermo chatido sqn "	1
"- ' mesmo é um policial prender um suspeito mudo e dizer que ele tem o direito de permanecer calado'"	1
"Vou ficar das 10:40 as 22hrs hoje que delícia, amo meu trabalho "	1
"Adorei a animação  - Nara"	1
" -- vai que, né."	1
" imagino  ainda mais vindo de vc, que eh bem rapida"" hahahaha ."""	1
"  e não é? Dizendo que tá pegando leve!!! Só pode ser  !!! Rsrsrs"	1
"kkkk faço isso todos os dias a dormir mtbasico  xD"	1
"Íntegro"" de certo é o Luladrão né jumenta!?"""	1
" PQ?! Andrés é um santo... devia assumir a presidência do país  comoodeioessecara"	1
"Graças a Dilma e ao PT,hoje me sinto rico, pois freqüento lugares caríssimo como: farmácias,padarias,postos de combustíveis.  pt"	1
"te amo LeemeEsParaTi PoemaCondestino PlumadPoetisa UnSentimiento5Letras ironía MartesDeGanarSeguidores"	1
"Natura oferece € 1 bilhão pela The Body Shop  notícias Economia "	0
"App Kik lança moeda digital em meio a boom do bitcoin  economia feedly"	0
"Não tem stream para Ryan Harrison X Ilya Marchenko.Assim fica complicado de seguir o torneio de Acapulco, q vacilo do pessoal! "	1
"FLU só dando alegria. Contrata técnco de ponta,Tem laterais e zaga excelente, Deixa o Nem ir pro SPFC.  (FiguradLinguagem) Acaba2016"	1
"aiaiaiaia verás como corre el Javi "	1
"Não me leve a mau. Me leve ao havai. "	1
"   é só eu que to achando o uniforme do  igual de presidiários?  QuemCopiouQuem"	1
"“@cyrosmf: ""Não me perguntes onde fica o fim do mundo/Segue o rumo da primeira explosão..."" #GauchanoFimdoMundo” SOS"	1
"  que guai... "	1
"Como aproveitar as situações!Não é que a chuva serviu pra alguma coisa! coca-cola gelada … "	1
" claro kkkk todo mundo tem dinheiro sobrando "	1
"Quando a vida me desafia, eu coloco meu colete à prova da inveja, passo meu batom da ,… "	1
"Hoje é em São Paulo palestra perspectivas economia   SobratemaSummit2017  ExpoExhibitionConventionCenter"	0
"5% acharam ruim. Nem imagino quem são eles : Aeroportos brasileiros são bem avaliados por 74% dos passageiros "	1
"Será?  "	1
" é, muita democracia dá nisso. Deixa eu por um hashtag nesse tuíte "	1
"Agora, precisa de opinião para votar??? "	1
"Xoésley safadão"" é o cara (Sqn. ou será que sim? o.Õ )  :p Economia """	0
" Se o Affonso Alves for o Nove"" esse time vai ser imbatível. """	1
"GVT LIXO pior e a atendente jurar que a minha velocidade esta chegando correta haha GVT  LIXO"	1
"Reforma da Previdência é desumana,afirmam juízes e procuradores  economia"	0
"fui tentar fazer uma brinks no post do luba e nao deu mt certo, a menina n captou a  "	1
"Na minha faculdade uns caloiros morreram afogados durante uma praxe. Agora vi o pessoal da praxe com boias feitas com plástico "	1
"FOCUS 29/05/2017IPCA variou de 3,92% para 3,95%. A expectativa é que situe abaixo do centro da meta de 4,5%. Economia FOCUS IPCA"	0
"Fedro (n=11)drzap Fedro fiabe aforismi battute umorismo ridere divertente  buonumore"	1
"Photo: Horário de pico (e qual não é?) e o Terminal Alvorada no breu. Alvorada no breu. alvorada ... "	1
"Bandeiras, sinalizadores, fogos...devem ter morrido dezenas não?   "	1
"fim do mundo o meu c* quem acredita nisso que vá se foder e pare de postar bagulho no faceeee u-u ~eu muito braba~ haha"	1
"Eu colocaria o Sheik, Cirino e Chiquinho no jogo "	1
"Bon dia!  embanye"	1
" isso ae, continue acreditando !!!  huahuahuahua"	1
"Economia.Brasil é o 6º país mais vulnerável a vírus de computadores "	0
"Um diálogo entre Batoré e seu Boneco  crônica literatura humor "	1
"Economia: Cotação do real em relação ao euro e ao dólar "	0
"Economia Jornal de Negócios - 2017-05-31 .twitter.com/RIkGO5oGL0"	0
"Nossa! Igual!  "	1
"importantíssimo nesse momento de caça aos direitos não?  "	1
" opa, com certeza, mas acho que tem algum problema pq a ligação sempre cai "	1
" puts... Vou ter que vender meu celular caro pra ser ouvida... Vender, não, doar... Hahahhahahahah hipocrisia "	1
"3x mais ou 867 mi no fundo partidário e prbns, eduardo cunha. cada dia um congresso melhor com você na presidência. "	1
